File ID,English_name,Vocalization_type,Quality,Time,Date,X,Y
33596,Orange Pine Plover,Song,A,Morning,2009-04-26T00:00:00Z,68,38
33585,Orange Pine Plover,Song,A,Morning,2009-04-27T00:00:00Z,124,80
29511,Orange Pine Plover,Call,A,Afternoon,2008-06-21T00:00:00Z,126,66
29510,Orange Pine Plover,"Call, Song",A,Afternoon,2008-06-21T00:00:00Z,119,75
18385,Orange Pine Plover,Song,A,Morning,2008-03-09T00:00:00Z,124,74
18383,Orange Pine Plover,Song,A,Morning,2008-03-09T00:00:00Z,70,39
15186,Orange Pine Plover,Call,A,Evening,2007-05-07T00:00:00Z,55,38
15184,Orange Pine Plover,Song,A,Morning,2007-03-27T00:00:00Z,121,77
397019,Orange Pine Plover,Call,B,Morning,2017-12-23T00:00:00Z,114,56
391655,Orange Pine Plover,Call,B,Morning,2017-10-19T00:00:00Z,62,42
391445,Orange Pine Plover,Call,B,Afternoon,2017-10-19T00:00:00Z,121,76
390595,Orange Pine Plover,Song,B,Evening,2017-05-27T00:00:00Z,141,113
388720,Orange Pine Plover,Call,B,Morning,2017-04-04T00:00:00Z,123,77
387176,Orange Pine Plover,Call,B,Morning,2017-08-30T00:00:00Z,64,43
387175,Orange Pine Plover,Song,B,Morning,2017-08-30T00:00:00Z,66,55
382862,Orange Pine Plover,Song,B,Morning,2017-07-25T00:00:00Z,58,40
380308,Orange Pine Plover,Song,B,Morning,2017-07-18T00:00:00Z,108,70
373495,Orange Pine Plover,Call,B,Evening,2017-04-17T00:00:00Z,65,36
373258,Orange Pine Plover,Song,B,Evening,2017-04-04T00:00:00Z,60,33
372260,Orange Pine Plover,"Call, Song",B,Morning,2017-05-27T00:00:00Z,142,113
371490,Orange Pine Plover,Call,B,Morning,2017-05-15T00:00:00Z,54,106
370056,Orange Pine Plover,Song,B,Morning,2017-03-08T00:00:00Z,114,80
370005,Orange Pine Plover,Call,B,Morning,2017-03-08T00:00:00Z,63,14
368804,Orange Pine Plover,Song,B,Morning,2017-05-10T00:00:00Z,54,147
363522,Orange Pine Plover,Song,B,Evening,2017-04-08T00:00:00Z,109,47
363521,Orange Pine Plover,Song,B,Evening,2017-04-08T00:00:00Z,34,45
360933,Orange Pine Plover,Song,B,Morning,2017-02-19T00:00:00Z,114,80
356775,Orange Pine Plover,Song,B,Morning,2017-02-25T00:00:00Z,112,65
356765,Orange Pine Plover,Song,B,Morning,2017-02-25T00:00:00Z,60,41
351543,Orange Pine Plover,Song,B,Morning,2017-01-20T00:00:00Z,113,72
351452,Orange Pine Plover,Call,B,Afternoon,2017-01-19T00:00:00Z,121,75
343932,Orange Pine Plover,Song,B,Morning,2016-04-25T00:00:00Z,124,78
343931,Orange Pine Plover,Song,B,Morning,2016-04-25T00:00:00Z,121,71
327793,Orange Pine Plover,Call,B,Morning,2016-07-11T00:00:00Z,57,29
325166,Orange Pine Plover,Song,B,Morning,2013-04-08T00:00:00Z,63,49
324975,Orange Pine Plover,Call,B,Morning,2016-06-29T00:00:00Z,67,53
316238,Orange Pine Plover,Call,B,Morning,2015-04-11T00:00:00Z,53,42
313625,Orange Pine Plover,Call,B,Morning,2016-04-24T00:00:00Z,128,77
313505,Orange Pine Plover,Song,B,Morning,2016-04-23T00:00:00Z,61,41
312729,Orange Pine Plover,"Call, Song",B,Morning,2016-04-16T00:00:00Z,117,74
312728,Orange Pine Plover,Call,B,Morning,2016-04-16T00:00:00Z,63,30
312726,Orange Pine Plover,Call,B,Morning,2016-04-16T00:00:00Z,59,64
311713,Orange Pine Plover,Call,B,Afternoon,2016-03-19T00:00:00Z,59,44
310901,Orange Pine Plover,Call,B,Morning,2016-04-05T00:00:00Z,47,44
310900,Orange Pine Plover,Call,B,Morning,2016-04-05T00:00:00Z,54,44
299480,Orange Pine Plover,Call,B,Afternoon,2015-06-08T00:00:00Z,47,149
297110,Orange Pine Plover,Call,B,Afternoon,2015-12-12T00:00:00Z,61,41
297109,Orange Pine Plover,Call,B,Afternoon,2015-12-12T00:00:00Z,61,45
287347,Orange Pine Plover,Call,B,Morning,2015-10-12T00:00:00Z,125,77
287345,Orange Pine Plover,Call,B,Morning,2015-10-12T00:00:00Z,77,44
287307,Orange Pine Plover,Call,B,Morning,2015-10-11T00:00:00Z,56,50
287295,Orange Pine Plover,Call,B,Afternoon,2015-10-10T00:00:00Z,112,90
282287,Orange Pine Plover,Song,B,Evening,2015-05-02T00:00:00Z,123,72
282286,Orange Pine Plover,Song,B,Evening,2015-05-02T00:00:00Z,123,76
282285,Orange Pine Plover,Call,B,Morning,2015-03-13T00:00:00Z,48,31
282284,Orange Pine Plover,Call,B,Morning,2015-03-13T00:00:00Z,55,42
282283,Orange Pine Plover,Call,B,Morning,2015-03-13T00:00:00Z,123,75
269616,Orange Pine Plover,Call,B,Morning,2015-07-05T00:00:00Z,61,35
244588,Orange Pine Plover,Call,B,Afternoon,2013-04-19T00:00:00Z,124,69
244587,Orange Pine Plover,Call,B,Afternoon,2013-04-19T00:00:00Z,112,73
244585,Orange Pine Plover,Call,B,Morning,2013-04-16T00:00:00Z,53,48
240174,Orange Pine Plover,Call,B,Morning,2015-04-04T00:00:00Z,61,31
233656,Orange Pine Plover,Song,B,Morning,2015-03-29T00:00:00Z,78,21
216382,Orange Pine Plover,Song,B,Afternoon,2015-03-10T00:00:00Z,64,49
192728,Orange Pine Plover,"Call, Song",B,Morning,2014-04-12T00:00:00Z,124,72
180289,Orange Pine Plover,Call,B,Morning,2014-02-24T00:00:00Z,58,54
175788,Orange Pine Plover,Call,B,Afternoon,2014-04-18T00:00:00Z,60,33
174398,Orange Pine Plover,Song,B,Morning,2014-03-16T00:00:00Z,120,73
170060,Orange Pine Plover,Call,B,Morning,2014-03-16T00:00:00Z,59,42
169265,Orange Pine Plover,Call,B,Morning,2014-03-04T00:00:00Z,135,54
169186,Orange Pine Plover,Call,B,Afternoon,2014-03-08T00:00:00Z,59,46
168056,Orange Pine Plover,Call,B,Morning,2008-12-28T00:00:00Z,65,43
168055,Orange Pine Plover,Song,B,Morning,2009-04-27T00:00:00Z,128,63
168054,Orange Pine Plover,Call,B,Morning,2007-06-24T00:00:00Z,90,64
168053,Orange Pine Plover,Call,B,Morning,2008-01-05T00:00:00Z,119,67
168051,Orange Pine Plover,"Call, Song",B,Morning,2009-03-09T00:00:00Z,123,84
168047,Orange Pine Plover,Song,B,Morning,2010-03-06T00:00:00Z,57,42
168045,Orange Pine Plover,"Call, Song",B,Morning,2012-04-01T00:00:00Z,126,78
168041,Orange Pine Plover,Song,B,Morning,2007-04-26T00:00:00Z,123,70
168037,Orange Pine Plover,Song,B,Morning,2014-02-01T00:00:00Z,60,40
168014,Orange Pine Plover,Call,B,Morning,2007-03-31T00:00:00Z,118,93
168013,Orange Pine Plover,Call,B,Morning,2007-04-26T00:00:00Z,91,60
168012,Orange Pine Plover,Call,B,Morning,2009-02-08T00:00:00Z,52,148
168011,Orange Pine Plover,"Call, Song",B,Morning,2012-03-12T00:00:00Z,69,49
168010,Orange Pine Plover,"Call, Song",B,Morning,2013-02-16T00:00:00Z,45,56
168009,Orange Pine Plover,Song,B,Morning,2013-02-16T00:00:00Z,122,69
168008,Orange Pine Plover,Song,B,Morning,2013-02-16T00:00:00Z,44,54
168007,Orange Pine Plover,Song,B,Morning,2012-03-25T00:00:00Z,51,149
168006,Orange Pine Plover,Song,B,Morning,2009-05-11T00:00:00Z,115,70
163254,Orange Pine Plover,Song,B,Morning,2013-06-02T00:00:00Z,55,49
145940,Orange Pine Plover,"Call, Song",B,Morning,2013-08-01T00:00:00Z,77,37
143797,Orange Pine Plover,Song,B,Morning,2013-07-07T00:00:00Z,128,68
141164,Orange Pine Plover,Call,B,Morning,2013-04-12T00:00:00Z,119,73
138583,Orange Pine Plover,Song,B,Morning,2013-06-16T00:00:00Z,39,31
137054,Orange Pine Plover,"Call, Song",B,Morning,2013-06-04T00:00:00Z,60,49
135702,Orange Pine Plover,Call,B,Evening,2013-05-20T00:00:00Z,129,75
131068,Orange Pine Plover,Song,B,Morning,2012-04-12T00:00:00Z,129,86
131036,Orange Pine Plover,Call,B,Afternoon,2013-04-13T00:00:00Z,116,46
101903,Orange Pine Plover,Song,B,Morning,2012-05-16T00:00:00Z,71,108
100238,Orange Pine Plover,Song,B,Afternoon,2012-05-02T00:00:00Z,84,58
89187,Orange Pine Plover,Call,B,Morning,2011-10-05T00:00:00Z,65,34
87749,Orange Pine Plover,Call,B,Morning,2011-09-28T00:00:00Z,69,51
77286,Orange Pine Plover,Song,B,Morning,2011-05-01T00:00:00Z,122,81
72805,Orange Pine Plover,Call,B,Afternoon,2011-03-00,95,62
70950,Orange Pine Plover,Call,B,Morning,2011-01-30T00:00:00Z,70,49
70949,Orange Pine Plover,Call,B,Morning,2011-01-30T00:00:00Z,110,78
54456,Orange Pine Plover,Song,B,Morning,2010-05-12T00:00:00Z,59,33
42452,Orange Pine Plover,"Call, Song",B,Morning,2009-06-03T00:00:00Z,138,110
29512,Orange Pine Plover,Song,B,Morning,2008-06-20T00:00:00Z,64,150
15187,Orange Pine Plover,Song,B,Evening,2007-05-11T00:00:00Z,88,50
15185,Orange Pine Plover,Song,B,Morning,2007-05-06T00:00:00Z,108,81
405512,Orange Pine Plover,Call,C,Afternoon,2018-01-23T00:00:00Z,61,40
391437,Orange Pine Plover,Call,C,Morning,2017-10-19T00:00:00Z,65,58
388705,Orange Pine Plover,Call,C,Morning,2016-02-13T00:00:00Z,54,17
327787,Orange Pine Plover,Call,C,Morning,2016-07-11T00:00:00Z,61,41
321528,Orange Pine Plover,Call,C,Morning,2016-05-25T00:00:00Z,48,28
308403,Orange Pine Plover,Call,C,Morning,2016-03-22T00:00:00Z,119,77
305160,Orange Pine Plover,Song,C,Morning,2016-02-28T00:00:00Z,132,66
304166,Orange Pine Plover,Call,C,Morning,2016-02-20T00:00:00Z,55,34
287365,Orange Pine Plover,Call,C,Afternoon,2015-10-22T00:00:00Z,120,87
254693,Orange Pine Plover,Call,C,Morning,2015-05-20T00:00:00Z,128,80
254692,Orange Pine Plover,Song,C,Afternoon,2015-05-22T00:00:00Z,63,44
243409,Orange Pine Plover,Song,C,Morning,2015-05-13T00:00:00Z,62,42
239649,Orange Pine Plover,Song,C,Afternoon,2015-05-02T00:00:00Z,62,43
234173,Orange Pine Plover,Call,C,Evening,2015-04-03T00:00:00Z,53,158
233743,Orange Pine Plover,"Call, Song",C,Afternoon,2015-03-31T00:00:00Z,65,51
186455,Orange Pine Plover,Call,C,Afternoon,2014-07-10T00:00:00Z,116,95
184189,Orange Pine Plover,Song,C,Afternoon,2012-05-13T00:00:00Z,64,38
163250,Orange Pine Plover,Call,C,Afternoon,2013-01-21T00:00:00Z,67,35
163249,Orange Pine Plover,Call,C,Morning,2012-12-26T00:00:00Z,105,77
163245,Orange Pine Plover,Song,C,Morning,2012-05-20T00:00:00Z,124,78
163236,Orange Pine Plover,Song,C,Morning,2012-04-23T00:00:00Z,147,106
145939,Orange Pine Plover,Call,C,Morning,2013-08-09T00:00:00Z,121,69
138489,Orange Pine Plover,Song,C,Morning,2013-06-15T00:00:00Z,128,64
138137,Orange Pine Plover,Call,C,Evening,2013-06-09T00:00:00Z,70,32
137541,Orange Pine Plover,Song,C,Morning,2013-06-06T00:00:00Z,125,80
97240,Orange Pine Plover,Call,C,Morning,2012-03-22T00:00:00Z,48,55
76984,Orange Pine Plover,Call,C,Afternoon,2011-04-22T00:00:00Z,119,73
58467,Orange Pine Plover,"Call, Song",C,Morning,2010-07-18T00:00:00Z,127,64
349426,Orange Pine Plover,Call,D,Morning,2017-01-07T00:00:00Z,131,78
313674,Orange Pine Plover,Song,D,Morning,2016-04-22T00:00:00Z,55,38
163252,Orange Pine Plover,"Call, Song",D,Morning,2013-04-16T00:00:00Z,110,69
163235,Orange Pine Plover,Call,D,Afternoon,2010-07-14T00:00:00Z,63,41
141477,Orange Pine Plover,Call,D,Morning,2013-04-08T00:00:00Z,94,49
71462,Orange Pine Plover,Other,D,Morning,2011-02-09T00:00:00Z,57,46
163246,Orange Pine Plover,Call,E,Afternoon,2012-10-12T00:00:00Z,67,54
78695,Orange Pine Plover,Song,E,Morning,2011-05-25T00:00:00Z,68,54?
373404,Ordinary Snape,Call,A,Morning,2015-05-31T00:00:00Z,137,113
357950,Ordinary Snape,Call,A,Morning,2017-02-15T00:00:00Z,150,113
322862,Ordinary Snape,Call,A,Morning,2016-06-01T00:00:00Z,136,106
322861,Ordinary Snape,"Call, Song",A,Morning,2016-06-01T00:00:00Z,158,126
322845,Ordinary Snape,Song,A,Morning,2016-06-01T00:00:00Z,137,119
320475,Ordinary Snape,Call,A,Morning,2016-06-05T00:00:00Z,124,107
313481,Ordinary Snape,Song,A,Morning,2016-04-23T00:00:00Z,131,113
299635,Ordinary Snape,Call,A,Morning,2015-05-23T00:00:00Z,130,111
236558,Ordinary Snape,Song,A,Morning,2015-04-18T00:00:00Z,146,115
230435,Ordinary Snape,Call,A,Morning,1998-03-20T00:00:00Z,131,133
230434,Ordinary Snape,Call,A,Morning,1998-03-20T00:00:00Z,139,123
188419,Ordinary Snape,Call,A,Evening,2014-06-13T00:00:00Z,138,123
185117,Ordinary Snape,Call,A,Morning,2014-06-08T00:00:00Z,142,109
184629,Ordinary Snape,Song,A,Night,2014-05-10T00:00:00Z,139,111
179722,Ordinary Snape,Call,A,Morning,2014-05-24T00:00:00Z,134,110
163175,Ordinary Snape,Song,A,Afternoon,2011-05-18T00:00:00Z,154,125
163174,Ordinary Snape,Song,A,Morning,2012-05-18T00:00:00Z,134,125
163173,Ordinary Snape,Call,A,Morning,2012-05-18T00:00:00Z,143,107
163170,Ordinary Snape,Song,A,Morning,2012-05-25T00:00:00Z,130,109
163169,Ordinary Snape,Call,A,Morning,2012-05-18T00:00:00Z,149,113
142484,Ordinary Snape,Call,A,Morning,2013-07-13T00:00:00Z,142,119
134156,Ordinary Snape,Call,A,Morning,2013-05-19T00:00:00Z,144,109
132146,Ordinary Snape,Song,A,Morning,2013-04-13T00:00:00Z,96,165
131961,Ordinary Snape,"Call, Song",A,Morning,2013-04-27T00:00:00Z,146,112
13846,Ordinary Snape,Call,A,Morning,2007-06-23T00:00:00Z,144,112
393737,Ordinary Snape,Song,B,Morning,2017-06-24T00:00:00Z,154,129
388170,Ordinary Snape,Call,B,Morning,2017-05-20T00:00:00Z,141,112
364517,Ordinary Snape,Call,B,Morning,2017-04-15T00:00:00Z,134,114
362080,Ordinary Snape,Call,B,Afternoon,2017-02-03T00:00:00Z,146,107
357949,Ordinary Snape,Call,B,Morning,2017-02-15T00:00:00Z,143,122
325928,Ordinary Snape,Call,B,Morning,2016-06-11T00:00:00Z,141,108
323053,Ordinary Snape,Song,B,Morning,2016-06-09T00:00:00Z,141,115
323052,Ordinary Snape,Call,B,Morning,2016-06-09T00:00:00Z,127,100
323025,Ordinary Snape,Call,B,Afternoon,2016-06-08T00:00:00Z,149,111
323023,Ordinary Snape,Call,B,Afternoon,2016-06-08T00:00:00Z,129,93
322820,Ordinary Snape,Call,B,Afternoon,2016-05-31T00:00:00Z,142,111
315286,Ordinary Snape,Call,B,Afternoon,2016-05-05T00:00:00Z,139,114
313909,Ordinary Snape,Call,B,Morning,2016-04-16T00:00:00Z,144,131
312721,Ordinary Snape,Call,B,Morning,2016-04-16T00:00:00Z,142,108
302963,Ordinary Snape,Call,B,Evening,2014-06-06T00:00:00Z,147,121
302960,Ordinary Snape,Call,B,Evening,2014-06-06T00:00:00Z,131,114
256197,Ordinary Snape,Call,B,Morning,2015-07-04T00:00:00Z,136,110
205913,Ordinary Snape,Song,B,Afternoon,2014-06-01T00:00:00Z,133,127
194295,Ordinary Snape,Call,B,Morning,2014-06-24T00:00:00Z,138,110
193146,Ordinary Snape,"Call, Song",B,Morning,2014-06-22T00:00:00Z,142,111
193050,Ordinary Snape,Call,B,Morning,2014-07-13T00:00:00Z,142,113
192726,Ordinary Snape,Call,B,Morning,2014-04-22T00:00:00Z,141,111
183362,Ordinary Snape,Call,B,Morning,2014-06-21T00:00:00Z,142,114
176986,Ordinary Snape,Song,B,Afternoon,2014-05-01T00:00:00Z,140,119
172791,Ordinary Snape,Song,B,Morning,2014-04-07T00:00:00Z,140,111
163176,Ordinary Snape,Song,B,Afternoon,2011-05-18T00:00:00Z,142,112
163172,Ordinary Snape,Call,B,Morning,2012-03-04T00:00:00Z,141,126
160606,Ordinary Snape,Song,B,Night,2013-05-28T00:00:00Z,142,113
160520,Ordinary Snape,Song,B,Morning,2013-05-21T00:00:00Z,142,113
160301,Ordinary Snape,Call,B,Morning,2013-05-04T00:00:00Z,124,98
158950,Ordinary Snape,Call,B,Morning,2012-07-07T00:00:00Z,145,110
137602,Ordinary Snape,Call,B,Afternoon,2013-05-06T00:00:00Z,140,113
107461,Ordinary Snape,Call,B,Morning,2012-06-14T00:00:00Z,137,113
101362,Ordinary Snape,Song,B,Morning,2012-05-16T00:00:00Z,135,112
99549,Ordinary Snape,Song,B,Morning,2012-04-15T00:00:00Z,134,108
65937,Ordinary Snape,Call,B,Morning,2010-07-04T00:00:00Z,150,127
65820,Ordinary Snape,Song,B,Night,2010-05-24T00:00:00Z,135,116
65819,Ordinary Snape,Song,B,Night,2010-05-24T00:00:00Z,125,95
54455,Ordinary Snape,Song,B,Morning,2008-05-15T00:00:00Z,114,109
33004,Ordinary Snape,Call,B,Morning,2009-04-18T00:00:00Z,136,115
371289,Ordinary Snape,Call,C,Morning,2017-05-21T00:00:00Z,137,104
368519,Ordinary Snape,Call,C,Morning,2017-04-13T00:00:00Z,136,109
357947,Ordinary Snape,Call,C,Morning,2017-02-15T00:00:00Z,145,122
320032,Ordinary Snape,Song,C,Morning,2016-05-30T00:00:00Z,128,91
236696,Ordinary Snape,Song,C,Morning,2015-04-19T00:00:00Z,136,135
212619,Ordinary Snape,"Call, Song",C,Morning,2013-08-09T00:00:00Z,134,110
160431,Ordinary Snape,Song,C,Morning,2013-05-16T00:00:00Z,134,101
160345,Ordinary Snape,Call,C,Evening,2013-05-05T00:00:00Z,145,134
129778,Ordinary Snape,Call,C,Morning,2013-04-14T00:00:00Z,129,108
81094,Ordinary Snape,Call,C,Morning,2011-06-08T00:00:00Z,124,110
268813,Ordinary Snape,Call,D,Afternoon,2015-08-15T00:00:00Z,127,118
253209,Ordinary Snape,Call,D,Evening,2015-06-17T00:00:00Z,139,106
157341,Ordinary Snape,Song,D,Morning,2013-05-18T00:00:00Z,142,110
157277,Ordinary Snape,Call,D,Afternoon,2010-06-24T00:00:00Z,138,107
153181,Ordinary Snape,Call,D,Morning,2013-06-21T00:00:00Z,144,113
132735,Ordinary Snape,Song,D,Evening,2013-05-06T00:00:00Z,132,102
215698,Ordinary Snape,Call,E,Morning,2013-04-20T00:00:00Z,133,124
175270,Ordinary Snape,Call,E,Morning,2014-04-19T00:00:00Z,121,119
132736,Ordinary Snape,Song,E,Evening,2013-05-06T00:00:00Z,122,119
325526,Pinkfinch,Call,A,Morning,2016-07-03T00:00:00Z,57,164
325525,Pinkfinch,Call,A,Morning,2016-07-03T00:00:00Z,64,47
312800,Pinkfinch,Call,A,Morning,2016-04-17T00:00:00Z,81,53
302918,Pinkfinch,Call,A,Morning,2005-04-16T00:00:00Z,63,92
211063,Pinkfinch,Call,A,Morning,2014-11-08T00:00:00Z,80,48
189061,Pinkfinch,Call,A,Evening,2014-06-15T00:00:00Z,67,146
175237,Pinkfinch,Other,A,Morning,2014-04-18T00:00:00Z,74,82
166116,Pinkfinch,Call,A,Morning,2014-02-03T00:00:00Z,56,147
164765,Pinkfinch,Call,A,Morning,2014-01-15T00:00:00Z,83,58
141847,Pinkfinch,Call,A,Evening,2013-06-30T00:00:00Z,83,54
137670,Pinkfinch,Other,A,Morning,2013-06-07T00:00:00Z,55,33
132875,Pinkfinch,Other,A,Morning,2013-05-06T00:00:00Z,59,42
132867,Pinkfinch,Call,A,Morning,2013-05-06T00:00:00Z,62,44
57935,Pinkfinch,Other,A,Morning,2010-06-07T00:00:00Z,76,51
47290,Pinkfinch,Call,A,Morning,2010-04-18T00:00:00Z,62,164
47289,Pinkfinch,Other,A,Morning,2010-04-18T00:00:00Z,71,38
21100,Pinkfinch,Call,A,Morning,2008-06-22T00:00:00Z,81,62
406228,Pinkfinch,Call,B,Morning,2018-03-16T00:00:00Z,140,115
388169,Pinkfinch,Call,B,Morning,2017-05-20T00:00:00Z,130,77
312414,Pinkfinch,Call,B,Evening,2016-04-10T00:00:00Z,40,111
263053,Pinkfinch,Call,B,Afternoon,2014-10-07T00:00:00Z,54,39
246093,Pinkfinch,Call,B,Morning,2015-05-22T00:00:00Z,67,92
197639,Pinkfinch,Call,B,Morning,2013-02-15T00:00:00Z,136,110
190346,Pinkfinch,Call,B,Morning,2014-06-19T00:00:00Z,57,97
189290,Pinkfinch,Call,B,Morning,2014-06-16T00:00:00Z,16,114
189059,Pinkfinch,Other,B,Afternoon,2014-06-15T00:00:00Z,61,74
176389,Pinkfinch,Call,B,Evening,2014-04-26T00:00:00Z,68,90
160464,Pinkfinch,Call,B,Morning,2013-05-18T00:00:00Z,69,38
142743,Pinkfinch,Call,B,Evening,2013-07-12T00:00:00Z,28,121
132869,Pinkfinch,Other,B,Morning,2013-05-06T00:00:00Z,115,70
101888,Pinkfinch,Call,B,Afternoon,2012-05-15T00:00:00Z,51,139
101641,Pinkfinch,Call,B,Morning,2012-05-12T00:00:00Z,42,23
90610,Pinkfinch,Call,B,Morning,2011-11-30T00:00:00Z,126,139
78062,Pinkfinch,Call,B,Morning,2011-05-16T00:00:00Z,77,101
67494,Pinkfinch,Call,B,Morning,2011-01-02T00:00:00Z,73,94
54774,Pinkfinch,Call,B,Morning,2008-12-16T00:00:00Z,82,44
406359,Pinkfinch,Call,C,Morning,2018-03-17T00:00:00Z,124,83
387634,Pinkfinch,Call,C,Morning,2017-07-23T00:00:00Z,30,109
297560,Pinkfinch,Call,C,Afternoon,2015-12-29T00:00:00Z,49,53
245884,Pinkfinch,Call,C,Morning,2012-10-29T00:00:00Z,120,73
239859,Pinkfinch,Other,C,Evening,2015-05-04T00:00:00Z,125,80
214965,Pinkfinch,Call,C,Afternoon,2015-02-25T00:00:00Z,30,121
206197,Pinkfinch,Call,C,Morning,2014-07-02T00:00:00Z,61,41
205497,Pinkfinch,Call,C,Morning,2014-06-19T00:00:00Z,146,103
189060,Pinkfinch,Other,C,Afternoon,2014-06-15T00:00:00Z,122,73
165591,Pinkfinch,Call,C,Morning,2014-01-29T00:00:00Z,68,89
160609,Pinkfinch,Call,C,Night,2013-05-28T00:00:00Z,120,77
160607,Pinkfinch,Other,C,Night,2013-05-28T00:00:00Z,121,99
144484,Pinkfinch,Other,C,Morning,2013-04-27T00:00:00Z,64,36
132056,Pinkfinch,Call,C,Morning,2012-12-20T00:00:00Z,68,96
101889,Pinkfinch,Call,C,Afternoon,2012-05-15T00:00:00Z,58,158
286409,Pinkfinch,Call,D,Evening,2015-10-04T00:00:00Z,18,144
206001,Pinkfinch,Call,D,Night,2014-06-16T00:00:00Z,47,32
205929,Pinkfinch,Call,D,Night,2014-06-03T00:00:00Z,151,115
205197,Pinkfinch,Call,D,Morning,2014-06-12T00:00:00Z,54,151
160819,Pinkfinch,Call,D,Evening,2013-07-01T00:00:00Z,60,37
143637,Pinkfinch,Call,D,Morning,2013-07-09T00:00:00Z,80,55
137669,Pinkfinch,Call,D,Morning,2013-06-07T00:00:00Z,81,55
404127,Purple Tooting Tout,Call,A,Afternoon,2018-01-25T00:00:00Z,130,78
375499,Purple Tooting Tout,Song,A,Morning,2017-06-14T00:00:00Z,62,44
365957,Purple Tooting Tout,Song,A,Evening,2017-01-16T00:00:00Z,130,79
362569,Purple Tooting Tout,Call,A,Morning,2016-10-26T00:00:00Z,62,49
362568,Purple Tooting Tout,Call,A,Morning,2016-12-22T00:00:00Z,106,30
362567,Purple Tooting Tout,Song,A,Morning,2016-10-26T00:00:00Z,127,117
362563,Purple Tooting Tout,Call,A,Morning,2016-12-21T00:00:00Z,52,124
352143,Purple Tooting Tout,Call,A,Morning,2017-01-05T00:00:00Z,39,115
338033,Purple Tooting Tout,Call,A,Morning,2016-10-14T00:00:00Z,171,88
329336,Purple Tooting Tout,Call,A,Afternoon,2016-06-01T00:00:00Z,54,151
327421,Purple Tooting Tout,Call,A,Morning,2016-02-11T00:00:00Z,66,91
314557,Purple Tooting Tout,Call,A,Morning,2016-04-27T00:00:00Z,141,116
314556,Purple Tooting Tout,Call,A,Morning,2016-04-27T00:00:00Z,122,75
215094,Purple Tooting Tout,Call,A,Morning,2015-02-19T00:00:00Z,123,75
191578,Purple Tooting Tout,Song,A,Morning,2014-07-23T00:00:00Z,60,43
179947,Purple Tooting Tout,Song,A,Morning,2014-05-10T00:00:00Z,59,89
163082,Purple Tooting Tout,Call,A,Morning,1986-12-26T00:00:00Z,89,57
163003,Purple Tooting Tout,Call,A,Afternoon,2013-11-28T00:00:00Z,79,94
162951,Purple Tooting Tout,Call,A,Afternoon,2013-12-10T00:00:00Z,67,95
157782,Purple Tooting Tout,Call,A,Afternoon,2013-04-11T00:00:00Z,64,41
145290,Purple Tooting Tout,Call,A,Evening,2013-07-26T00:00:00Z,135,126
116705,Purple Tooting Tout,Call,A,Evening,2013-01-02T00:00:00Z,31,128
116704,Purple Tooting Tout,Call,A,Evening,2013-01-02T00:00:00Z,68,43
116703,Purple Tooting Tout,Call,A,Evening,2013-01-02T00:00:00Z,58,36
116702,Purple Tooting Tout,Call,A,Evening,2013-01-02T00:00:00Z,70,57
114776,Purple Tooting Tout,Song,A,Morning,2012-11-14T00:00:00Z,134,85
114775,Purple Tooting Tout,Song,A,Morning,2012-11-04T00:00:00Z,62,90
114774,Purple Tooting Tout,Song,A,Morning,2012-11-04T00:00:00Z,67,75
104337,Purple Tooting Tout,Song,A,Night,2012-05-14T00:00:00Z,63,99
73054,Purple Tooting Tout,Call,A,Morning,2011-03-01T00:00:00Z,138,75
48234,Purple Tooting Tout,Song,A,Morning,2010-04-05T00:00:00Z,43,101
37800,Purple Tooting Tout,Song,A,Afternoon,2009-02-16T00:00:00Z,102,61
373699,Purple Tooting Tout,Song,B,Morning,2016-11-06T00:00:00Z,126,70
362570,Purple Tooting Tout,"Call, Song",B,Morning,2016-06-09T00:00:00Z,65,170
347596,Purple Tooting Tout,Call,B,Afternoon,2016-11-14T00:00:00Z,124,82
324956,Purple Tooting Tout,Call,B,Afternoon,2016-05-22T00:00:00Z,123,64
315812,Purple Tooting Tout,Call,B,Morning,2016-04-13T00:00:00Z,57,61
301792,Purple Tooting Tout,Call,B,Morning,2016-01-15T00:00:00Z,79,96
204102,Purple Tooting Tout,Song,B,Morning,2014-09-28T00:00:00Z,54,51
204101,Purple Tooting Tout,Song,B,Morning,2014-09-28T00:00:00Z,57,96
183793,Purple Tooting Tout,Song,B,Morning,2014-05-12T00:00:00Z,89,37
168358,Purple Tooting Tout,Song,B,Morning,2014-02-19T00:00:00Z,81,55
143279,Purple Tooting Tout,Call,B,Morning,2013-07-23T00:00:00Z,78,56
116448,Purple Tooting Tout,Call,B,Morning,2012-11-23T00:00:00Z,36,111
116447,Purple Tooting Tout,Call,B,Morning,2012-11-23T00:00:00Z,59,104
114778,Purple Tooting Tout,Call,B,Afternoon,2012-11-21T00:00:00Z,55,90
114777,Purple Tooting Tout,Song,B,Afternoon,2012-11-15T00:00:00Z,123,80
114773,Purple Tooting Tout,"Call, Song",B,Morning,2012-11-04T00:00:00Z,65,91
114772,Purple Tooting Tout,Song,B,Morning,2012-11-04T00:00:00Z,123,76
114771,Purple Tooting Tout,Song,B,Morning,2012-11-04T00:00:00Z,29,103
114770,Purple Tooting Tout,Call,B,Morning,2012-11-03T00:00:00Z,81,52
